Date,Open,High,Low,Close,Volume,Adj Close,ClosePrice,Fast10DayEMA,Slow40DayEMA,APO,Trades,Position,Pnl
2017-08-04,926.75,930.31,923.03,927.96,761644.0,927.96,927.96,936.4100120421132,939.6564857451924,-3.246473703079232,1,-30,21971.18333333337
2017-08-07,929.06,931.7,926.5,929.36,689149.0,929.36,929.36,935.1281916708199,939.154218147866,-4.026026477046116,1,-20,21811.755555555595
2017-08-08,927.09,935.8,925.61,926.79,765969.0,926.79,926.79,933.6121568215799,938.5510855552872,-4.938928733707257,1,-10,22392.627777777827
2017-08-09,920.61,925.98,917.25,922.9,1192081.0,922.9,922.9,931.664491944929,937.7876179672244,-6.123126022295423,1,0,20420.90000000003
2017-08-10,917.55,919.26,906.13,907.24,1823967.0,907.24,907.24,927.2236752276691,936.2974902615061,-9.073815033837036,0,0,20420.90000000003
2017-08-11,907.63,917.78,905.62,914.39,1206782.0,914.39,914.39,924.8902797317293,935.2288321999692,-10.338552468239982,1,10,20420.90000000003
2017-08-14,922.53,924.67,918.19,922.67,1064530.0,922.67,922.67,924.4865925077785,934.6162062389951,-10.129613731216637,0,10,20503.70000000003
2017-08-15,924.23,926.55,919.82,922.22,883369.0,922.22,922.22,924.0744847790914,934.011513251727,-9.937028472635575,0,10,20499.20000000003
2017-08-16,925.29,932.7,923.45,926.96,1006711.0,926.96,926.96,924.5991239101658,933.6675369955452,-9.068413085379461,0,10,20546.60000000003
2017-08-17,925.78,926.86,910.98,910.98,1277238.0,910.98,910.98,922.1229195628629,932.5608278738113,-10.437908310948387,-1,0,20386.800000000032
2017-08-18,910.31,915.28,907.15,910.67,1342689.0,910.67,910.67,920.0405705514332,931.4929826116742,-11.452412060240931,1,10,20386.800000000032
2017-08-21,910.0,913.0,903.4,906.66,943441.0,906.66,906.66,917.6077395420817,930.2816176062266,-12.673878064144901,0,10,20346.700000000033
2017-08-22,912.72,925.86,911.48,924.69,1166737.0,924.69,924.69,918.8954232617033,930.0088557717766,-11.113432510073267,1,20,20527.000000000033
2017-08-23,921.93,929.93,919.36,927.0,1090248.0,927.0,927.0,920.3689826686664,929.8620823194948,-9.493099650828412,-1,10,20480.000000000033
2017-08-24,928.66,930.84,915.5,921.28,1270306.0,921.28,921.28,920.5346221834543,929.4434441575683,-8.908821974113948,0,10,20480.000000000033
2017-08-25,923.49,925.56,915.5,915.89,1053376.0,915.89,915.89,919.6901454228263,928.7823005401259,-9.092155117299626,0,10,20480.000000000033
2017-08-28,916.0,919.25,911.87,913.81,1086484.0,913.81,913.81,918.6210280732215,928.0519444162173,-9.430916342995829,0,10,20480.000000000033
2017-08-29,905.1,923.33,905.0,921.29,1185564.0,921.29,921.29,919.1062956962721,927.7220934690848,-8.615797772812698,0,10,20480.000000000033
2017-08-30,920.05,930.82,919.65,929.57,1301225.0,929.57,929.57,921.008787387859,927.8122352510807,-6.803447863221663,0,10,20480.000000000033
2017-08-31,931.76,941.98,931.76,939.33,1582579.0,939.33,939.33,924.3399169537029,928.3740774339548,-4.034160480251899,0,10,20480.000000000033
2017-09-01,940.67,942.48,935.15,937.34,947374.0,937.34,937.34,926.703568416666,928.8114395103472,-2.107871093681183,0,10,20480.000000000033
2017-09-05,933.08,937.0,921.96,928.45,1348292.0,928.45,928.45,927.0211014318177,928.7938083147205,-1.7727068829028667,0,10,20480.000000000033
2017-09-06,930.15,930.92,919.27,927.81,1527650.0,927.81,927.81,927.1645375351235,928.7458176652219,-1.5812801300984347,0,10,20480.000000000033
2017-09-07,931.73,936.41,923.62,935.95,1212743.0,935.95,935.95,928.7618943469192,929.0972411937477,-0.3353468468284291,0,10,20480.000000000033
2017-09-08,936.49,936.99,924.88,926.5,1011538.0,926.5,926.5,928.3506408292975,928.9705465013698,-0.6199056720722638,0,10,20480.000000000033
2017-09-11,934.25,938.38,926.92,929.08,1266991.0,929.08,929.08,928.483251587607,928.9758856964249,-0.49263410881792424,0,10,20480.000000000033
2017-09-12,932.59,933.48,923.86,932.07,1134397.0,932.07,932.07,929.1353876625876,929.1268181014774,0.008569561110221002,-1,0,20623.900000000034
2017-09-13,930.66,937.25,929.86,935.09,1102631.0,935.09,935.09,930.218044451208,929.4177050233566,0.8003394278514406,0,0,20623.900000000034
2017-09-14,931.25,932.77,924.0,925.11,1397644.0,925.11,925.11,929.2893090964429,929.2075730709977,0.08173602544525238,0,0,20623.900000000034
2017-09-15,924.66,926.49,916.36,920.29,2505430.0,920.29,920.29,927.6530710789078,928.7725695065587,-1.1194984276509103,0,0,20623.900000000034
2017-09-18,920.01,922.08,910.6,915.0,1306922.0,915.0,915.0,925.3525127009245,928.1007368477023,-2.7482241467777158,0,0,20623.900000000034
2017-09-19,917.42,922.42,912.55,921.81,936654.0,921.81,921.81,924.7084194825746,927.7938716356192,-3.085452153044571,0,0,20623.900000000034
2017-09-20,922.98,933.88,922.0,931.58,1669763.0,931.58,931.58,925.9577977584702,927.9785608241256,-2.0207630656553874,0,0,20623.900000000034
2017-09-21,933.0,936.53,923.83,932.45,1290607.0,932.45,932.45,927.1381981660211,928.1966798083146,-1.0584816422934864,0,0,20623.900000000034
2017-09-22,927.75,934.73,926.48,928.53,1052704.0,928.53,928.53,927.3912530449263,928.2129393298602,-0.8216862849338895,0,0,20623.900000000034
2017-09-25,925.45,926.4,909.7,920.97,1856822.0,920.97,920.97,926.2237524913033,927.8596252162085,-1.635872724905198,0,0,20623.900000000034
2017-09-26,923.72,930.82,921.14,924.86,1666861.0,924.86,924.86,925.9757974928846,927.71330203493,-1.7375045420454853,0,0,20623.900000000034
2017-09-27,927.74,949.9,927.74,944.49,2239441.0,944.49,944.49,929.3420161305419,928.5316775454213,0.8103385851205758,0,0,20623.900000000034
2017-09-28,941.36,950.69,940.55,949.5,1020312.0,949.5,949.5,933.007104106807,929.5545225432056,3.4525815636013704,0,0,20623.900000000034
2017-09-29,952.0,959.79,951.51,959.11,1580994.0,959.11,959.11,937.7530851782966,930.9962531508542,6.756832027442442,0,0,20623.900000000034
2017-10-02,959.98,962.54,947.84,953.27,1283444.0,953.27,953.27,940.5743424186063,932.0827773873979,8.491565031208438,0,0,20623.900000000034
2017-10-03,954.0,958.0,949.14,957.79,888346.0,957.79,957.79,943.7044619788597,933.3367882465492,10.36767373231055,-1,-10,20623.900000000034
2017-10-04,957.0,960.39,950.69,951.68,952391.0,951.68,951.68,945.1545598008852,934.2315790637907,10.922980737094463,0,-10,20685.000000000033
2017-10-05,955.49,970.91,955.18,969.96,1213816.0,969.96,969.96,949.6646398370879,935.974428865557,13.69021097153086,-1,-20,20502.200000000033
2017-10-06,966.7,979.46,963.36,978.89,1173882.0,978.89,978.89,954.9783416848901,938.0678713599201,16.910470324969992,0,-20,20323.600000000035
2017-10-09,980.0,985.43,976.11,977.0,891355.0,977.0,977.0,958.9822795603646,939.9669995862655,19.015279974099144,0,-20,20361.400000000034
2017-10-10,980.0,981.57,966.08,972.6,968362.0,972.6,972.6,961.4582287312074,941.5588532649842,19.899375466223205,0,-20,20449.400000000034
2017-10-11,973.72,990.71,972.25,989.25,1693274.0,989.25,989.25,966.5112780528061,943.8852506666923,22.626027386113833,-1,-30,20116.400000000034
2017-10-12,987.45,994.12,985.0,987.83,1262793.0,987.83,987.83,970.3874093159322,946.0288969756341,24.358512340298148,0,-30,20159.000000000033
2017-10-13,992.0,997.21,989.0,989.68,1169777.0,989.68,989.68,973.8951530766718,948.1582190743836,25.736934002288194,0,-30,20103.500000000036
